,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,gvtec3,gvtec3_dt,s4
2013-12-01 08:00:00,8.247711006676852,0.3103761590841868,0.2600251301523318,-0.34750942163235676,0.41579918534601223,11.130100045298427,0.3246490505954712,0.49602265202624124,0.28185304330155486,0.12342417408423936
2013-12-01 08:10:00,8.743022612340766,0.47369527686955315,0.16331911778536626,-0.049412853535513175,0.28379587147663105,11.192755161042237,0.07976859782120255,0.7834599548618031,0.23689758052368123,0.12024769795376954
2013-12-01 08:20:00,9.317339572470717,0.5974312530645807,0.12373597619502767,0.028819335642811587,0.11762757818443009,10.984127656791454,-0.14658106806090218,0.9008417733552055,0.10406543651357052,0.11821904911734482
2013-12-01 08:30:00,10.031213346927201,0.7473340746506303,0.14990282158604942,-0.020289544629569584,0.007215136526992844,10.63206362363681,-0.25925036339521873,0.8198596988604563,-0.05253732252893139,0.11843333005823657
2013-12-01 08:40:00,10.951989087893871,0.9592586649171665,0.21192459026653626,-0.07626864862947977,-0.0068454250250560445,10.329305864916094,-0.20331347072276407,0.6024790142068828,-0.162378505887464,0.12044701441001233
2013-12-01 08:50:00,12.157663248621056,1.2395885451284359,0.2803298802112691,-0.03629507855796431,0.0669541595457723,10.295266690796497,0.015022208205168782,0.37067415758626426,-0.18356438602680603,0.12372600814350314
2013-12-01 09:00:00,13.742066135968027,1.551833626279296,0.31224508115086,0.1596951540288011,0.1851565754551745,10.64630016999318,0.3013755106125497,0.23094723717153212,-0.12558630906804688,0.1271614725486608
2013-12-01 09:10:00,15.633014649831466,1.8098045980689135,0.2579709717896179,0.48823497681271427,0.2855959544630562,11.27716171361672,0.5009398007271156,0.21015073976585463,-0.037999672787741856,0.12894242422080898
2013-12-01 09:20:00,17.63978359384781,1.9484312058038034,0.13862660773488977,0.8525517630698212,0.3182235488196601,11.895296071307227,0.49749617618445935,0.26641467698687843,0.02735689971992652,0.1285374617355924
2013-12-01 09:30:00,19.64547339396255,1.9772787367611788,0.02884753095737575,1.153437567699151,0.2715343928313391,12.229403129584188,0.3044147196417198,0.33806576995181714,0.04331745778261694,0.12631126526113504
2013-12-01 09:40:00,21.596802372088383,1.942493126484396,-0.03478561027678282,1.3329499338804105,0.16649878092418788,12.221859632756793,0.051595434946711066,0.36546839390241953,0.0091244276398807,0.12356644954942289
2013-12-01 09:50:00,23.483726896999123,1.8789919035793223,-0.06350122290507376,1.3669211977268871,0.03263215037234101,12.013320378114681,-0.11898547952894857,0.307853463351714,-0.054753089408246976,0.12104384037583064
2013-12-01 10:00:00,25.28666221600472,1.8029981863979356,-0.07599371718138657,1.2525001313182793,-0.10431963069463988,11.79546490912855,-0.13544645074094486,0.17100468164037438,-0.11329191544513043,0.11913443173828346
2013-12-01 10:10:00,27.00538876522621,1.7267115146591923,-0.07628667173874357,1.0104376901654912,-0.22212436751983083,11.735761260732048,0.0027509658037962684,0.00730999829409742,-0.13361363362402406,0.11870347054765343
2013-12-01 10:20:00,28.66276864725157,1.656476972627656,-0.07023454203153637,0.6817302948210401,-0.3016774210767128,11.969343822856302,0.24800071496908035,-0.11833394924505916,-0.10232776028702638,0.1193770052292142
2013-12-01 10:30:00,30.257491733815478,1.5845611844272174,-0.07191578820043851,0.31990215460507226,-0.3268557085640403,12.533775413242079,0.5099734918695789,-0.15824322281681613,-0.027483298993703525,0.12062785796023107
2013-12-01 10:40:00,31.759043012582985,1.5059824620247846,-0.07857872240243288,-0.004623027531554128,-0.28401642511958264,13.308341589325364,0.6824992925592314,-0.08670390810942943,0.07009783830529706,0.12219332231773518
2013-12-01 10:50:00,33.17964898353848,1.4323749578410199,-0.0736075041837648,-0.20585916120521416,-0.16918772844882685,14.091110022438063,0.7007724494228602,0.09555689168876921,0.1622699658038674,0.12380179379855805
2013-12-01 11:00:00,34.549081223694124,1.3713068019548587,-0.06106815588616137,-0.21334654961561894,-0.001194256844205429,14.71424122526708,0.5651431331713828,0.34562704785426834,0.2200655437799317,0.12576168672261331
2013-12-01 11:10:00,35.875828926171735,1.3083194608912598,-0.0629873410635984,-0.012936717971083471,0.17648997422111137,15.063095677646713,0.3144009320236444,0.596278994545479,0.2296111618262483,0.12731519657013637
2013-12-01 11:20:00,37.112069893837585,1.2231799046737375,-0.08513955621752259,0.3434864724778936,0.3127522072737479,15.062909534896706,0.00537160435687273,0.8033468740498438,0.2012286793828741,0.12759539742439927
2013-12-01 11:30:00,38.23142212782286,1.1156320834000815,-0.10754782127365582,0.7648684660224466,0.3693548288819769,14.715500899838712,-0.2785517578167482,0.9581294297415834,0.1569080457462139,0.12650963153762373
2013-12-01 11:40:00,39.224531652811734,1.0029209278390714,-0.11271115556101002,1.142783530109001,0.3317443406798475,14.161490571726008,-0.4349993152770929,1.0669309872952868,0.11287215056225497,0.12424761189451897
2013-12-01 11:50:00,40.113679077517716,0.9070755927877402,-0.09584533505133129,1.375646352847281,0.21727763142902254,13.670064773145148,-0.40746655156902645,1.1386469859547512,0.07496654682936656,0.12171234833205935
2013-12-01 12:00:00,40.93226433559367,0.8484085497065101,-0.05866704308123018,1.4286591773202566,0.07688618419475957,13.440322247058365,-0.26075063222862405,1.1810579125042215,0.04142278476658458,0.11881495602617821
2013-12-01 12:10:00,41.745760038920146,0.8409113743173848,-0.007497175389125131,1.3586859267583509,-0.030575934147574754,13.39365671533455,-0.14803613946637204,1.1925282582974548,0.00589467622012898,0.11595046004229914
2013-12-01 12:20:00,42.61165537668909,0.8843756527065741,0.04346427838918914,1.254397345082167,-0.07615522563115104,13.280993359550136,-0.16148638942448265,1.1588910059726871,-0.035595155355164616,0.11497203325991315
2013-12-01 12:30:00,43.56100987637444,0.970811497591008,0.08643584488443397,1.1728314512990572,-0.06894251706862092,12.98455239166871,-0.2358411331943569,1.0727156702443603,-0.07573888173566447,0.11533553390760215
2013-12-01 12:40:00,44.64335153965023,1.0904854512845923,0.11967395369358444,1.137848958502775,-0.03547374326483869,12.643272862448386,-0.21606914772557825,0.9571012838639046,-0.09874855418465119,0.11519091306030056
2013-12-01 12:50:00,45.881210454654905,1.2168997922654161,0.12641434098082366,1.1512315858382116,-0.005961649025740078,12.533623425151479,0.0062125748023160775,0.8512422351412867,-0.09705112917784622,0.11443509936329081
2013-12-01 13:00:00,47.228111440582644,1.3066837510626608,0.0897839587972447,1.1720675069682267,-0.010027216976321685,12.907578865191855,0.4176872500223871,0.7748383428482607,-0.08169835141908922,0.11463955546936332
2013-12-01 13:10:00,48.602364169884325,1.3206859761944005,0.014002225131739618,1.128929082361721,-0.060248698097976866,13.875434132321237,0.8780557532572125,0.7154144784468153,-0.07379098117740146,0.11647661253930644
2013-12-01 13:20:00,49.890580817828265,1.238208968131426,-0.08247700806297456,0.9839780414560338,-0.13796399576815457,15.258383873260152,1.1637577857486703,0.640549590383552,-0.08790079847793955,0.11953770082267168
2013-12-01 13:30:00,50.988503011010714,1.065867693704919,-0.17234127442650699,0.7552741739432034,-0.20757051294353351,16.573188832030812,1.0889863967848605,0.5208745911337259,-0.12205130360859283,0.12383634161094141
2013-12-01 13:40:00,51.823303825014314,0.8437979272051462,-0.2220697664997726,0.48871068306024545,-0.24180882383910857,17.318492550631692,0.6477414993904442,0.3506635242864796,-0.1589344539872832,0.12897512930310884
2013-12-01 13:50:00,52.410485883916024,0.6421436346159438,-0.20165429258920237,0.23594520445411185,-0.23113001818853823,17.29396072663392,0.024635669425204055,0.15352024625096475,-0.17522438815851887,0.13314537661919212
2013-12-01 14:00:00,52.87293629039106,0.5289224501159915,-0.11322118449995237,0.04204131583276229,-0.18045919855852344,16.62674373427723,-0.5469388127587548,-0.024111270180225203,-0.15275284108265316,0.13506909005732354
2013-12-01 14:10:00,53.356132494383466,0.5245572101836125,-0.004365239932379043,-0.06574266266790899,-0.10342298934553021,15.582524829605784,-0.9257158985448017,-0.12868275675740087,-0.08735963354609334,0.1351193452093726
2013-12-01 14:20:00,53.95226690948605,0.5865596088862863,0.06200239870267374,-0.08059624366357108,-0.01518434758618385,14.412096244100509,-1.09519502773435,-0.12336603979737891,0.008022082054106244,0.13417160030555414
2013-12-01 14:30:00,54.639468288760035,0.6341534897034617,0.04759388081717551,-0.002589741843436129,0.07128788865245018,13.269481927582715,-1.1185591746314891,-0.002996945385038026,0.10899280641902293,0.13183985076694163
2013-12-01 14:40:00,55.2990714864874,0.5970528029879405,-0.03710068671552129,0.15775175226797908,0.1406450694410569,12.185818005054642,-1.0653678944774359,0.2079043747023274,0.19048730608382944,0.12801737304172991
2013-12-01 14:50:00,55.796824264845846,0.45406276248010924,-0.1429900405078312,0.3585626589714043,0.1745522061152163,11.179408262830199,-0.9452032382856684,0.4660409542067177,0.23561585789785455,0.12403635250420827
2013-12-01 15:00:00,56.035482715535565,0.23942356403760698,-0.2146391984425023,0.5430643697606404,0.1629236805827869,10.374579122083924,-0.7053225232915888,0.7248300906291323,0.23867996380058604,0.12134673985640354
2013-12-01 15:10:00,56.02053764008832,0.02074485767669963,-0.21867870636090728,0.6674880632923924,0.11046937248952357,9.988331094811224,-0.2981472245908014,0.9437878727353285,0.20247043429138734,0.12100084998451041
2013-12-01 15:20:00,55.83240514233776,-0.14390088852530591,-0.16464574620200548,0.7028884478845339,0.032356682603320065,10.216423765976504,0.24935616295112742,1.0894359323730725,0.13416137190480334,0.12305030080067858
2013-12-01 15:30:00,55.5717944428495,-0.24078216763454652,-0.0968812791092406,0.6410732360762803,-0.04889496835886933,11.111622132753034,0.8199900224787628,1.1385709528435428,0.043501855701533844,0.1262254775009303
2013-12-01 15:40:00,55.280750002994466,-0.3006446071412831,-0.05986243950673653,0.5091690062227313,-0.10699005866118169,12.521083065988686,1.2465045651858884,1.0794079455752184,-0.05704270415922836,0.12875546528921838
2013-12-01 15:50:00,54.92449259742957,-0.35727919689656,-0.05663458975527702,0.3621222935739263,-0.12387104558798866,14.09858307214121,1.3861399677635131,0.9140621169632478,-0.15017000278022868,0.1293057865146376
2013-12-01 16:00:00,54.498488773370745,-0.4115786888905237,-0.05429949199396372,0.24954835072583378,-0.10052266240561737,15.427981418363617,1.2016718790287806,0.672907146683062,-0.21379342473487023,0.12851548620970182
2013-12-01 16:10:00,54.04433221596609,-0.4540068694493036,-0.0424281805587798,0.1955651369706863,-0.054373143500910014,16.235720394516616,0.7943605152223666,0.41570474902238186,-0.23149736499748222,0.12740623088331246
2013-12-01 16:20:00,53.55942607253692,-0.49626415525663264,-0.04225728580732912,0.20084944408501143,-0.01062210847266497,16.50438714706169,0.34519756826493336,0.19957468840429424,-0.20713056249593453,0.12529798516266807
2013-12-01 16:30:00,53.02500252311468,-0.5645430595901159,-0.06827890433348328,0.23181335117759796,0.0052593014901949784,16.411126117254632,0.004995301014745628,0.04166170011035865,-0.16344867221349013,0.12259859848277543
2013-12-01 16:40:00,52.37417478143752,-0.6833705530246142,-0.11882749343449821,0.23048529811435303,-0.01987520069294686,16.17768959465199,-0.18524399629433827,-0.07519669345281461,-0.12138143572965064,0.12059790593398985
2013-12-01 16:50:00,51.5381829088241,-0.8578607728531148,-0.17449021982850063,0.15813040741552395,-0.0786643008972119,15.913814555525429,-0.30204538089919697,-0.16182448045205347,-0.08526159658742848,0.12004408249559956
2013-12-01 17:00:00,50.46463389017012,-1.0606107168205408,-0.20274994396742618,0.004758714937525531,-0.1533154106064664,15.531336762471327,-0.4753767828540328,-0.21144737511862496,-0.052752496668729346,0.12128448563097713
2013-12-01 17:10:00,49.17160025550511,-1.2294887716889427,-0.1688780548684015,-0.22984557741810502,-0.22823084692987763,14.820769505970187,-0.7931032245209886,-0.22657287974245702,-0.033040775494732576,0.12415401295002586
2013-12-01 17:20:00,47.807142466321054,-1.3026560982207913,-0.07316732653184904,-0.5324357369103224,-0.2921569442486348,13.602299270087517,-1.245522839556298,-0.24273277443148614,-0.049049796408158916,0.12820497766067177
2013-12-01 17:30:00,46.50730161419941,-1.2700399236579238,0.0326161745628675,-0.8780346103506369,-0.34142092909356053,11.812072772244658,-1.7337567017217514,-0.3312543414123408,-0.1196687564090749,0.1310729149369394
2013-12-01 17:40:00,45.30931139832079,-1.1547422530663949,0.11529767059152901,-1.257767261658987,-0.3832648758909265,9.56242988515922,-2.1100454457431894,-0.5664756743664052,-0.2326436133990621,0.12968998968521095
2013-12-01 17:50:00,44.32171015002211,-0.9814258218008508,0.1733164312655441,-1.682100624670248,-0.42715093237219853,7.149337329890117,-2.235942604205036,-0.9474367241519969,-0.3350151652656672,0.12503586213628545
2013-12-01 18:00:00,43.56695957575568,-0.8049136718451585,0.17651214995569245,-2.157638484467128,-0.4743530540758318,4.944592369800302,-2.040168584569366,-1.3680501851560327,-0.36857981899992076,0.11894293261347257
2013-12-01 18:10:00,42.902271499814795,-0.6726153337598078,0.1322983380853506,-2.6819449607137833,-0.5179970005835851,3.2876997500128637,-1.5374664141452488,-1.710279511709724,-0.32183782420929824,0.11254558616521218
2013-12-01 18:20:00,42.32143310703739,-0.5626797414929585,0.10993559226684926,-3.2459105084828814,-0.5421844416345725,2.426685456179373,-0.8124921860181269,-1.9339738197752652,-0.23497596042654545,0.10737021540697847
2013-12-01 18:30:00,41.87475794402752,-0.43716978491093134,0.12550995658202715,-3.812623628565518,-0.5130020857691094,2.46038042236297,0.0068861932012995635,-2.069950903089577,-0.15688509513475843,0.1043509816940767
2013-12-01 18:40:00,41.574847398574505,-0.28619997922936563,0.1509698056815658,-4.272242740925644,-0.3826762910058868,3.3262285295168112,0.7876386053885727,-2.1665078080505302,-0.10771840601532653,0.10466653660304619
2013-12-01 18:50:00,41.44538780442274,-0.10272455085956235,0.1834754283698032,-4.454219933900227,-0.1278548275760972,4.858069042096932,1.4281241271097795,-2.250735769022768,-0.07180768618202467,0.10820579202930704
2013-12-01 19:00:00,41.54582363246008,0.11763344986246622,0.2203580007220286,-4.23302141373908,0.20468963796718895,6.849654802380033,1.861958523831207,-2.299577399209931,-0.010958921337227607,0.11343743211328645
2013-12-01 19:10:00,41.94468517631621,0.3242867798470663,0.2066533299846,-3.6374209165179874,0.49782651888191914,9.042753062417255,2.0392070705743612,-2.223531789828121,0.10126802726565115,0.11960040716781178
2013-12-01 19:20:00,42.483617022396665,0.40265271020379545,0.07836593035672916,-2.87911751638365,0.6246171474137319,11.113427522882684,1.9359142463709054,-1.953216395116962,0.23491202060581343,0.1250000249030246
2013-12-01 19:30:00,42.82647844449164,0.2964279839365274,-0.10622472626726795,-2.2515463916494958,0.5302148272211696,12.776532971539377,1.5891494046077006,-1.5665116564500583,0.3095662502812076,0.12795930058406713
2013-12-01 19:40:00,42.90452893117526,0.0763326664409219,-0.22009531749560554,-1.9648840627434188,0.27075298811570575,13.887284974728075,1.0928451269923545,-1.2425677342047214,0.27067704329435366,0.12847065623458145
2013-12-01 19:50:00,42.7257802118235,-0.16507458314024337,-0.24140724958116527,-2.05201025826354,-0.018529382583474825,14.414830502669544,0.5517310899752663,-1.099185682241149,0.14624199628034174,0.12737754009133959
2013-12-01 20:00:00,42.29977819758651,-0.3615059017696377,-0.19643131862939436,-2.3620083094502933,-0.1972076425985038,14.411114090685686,0.048101591724051075,-1.12335694305856,0.017336783954742006,0.12639202414358777
2013-12-01 20:10:00,41.77375571868857,-0.4549038579665208,-0.09339795619688299,-2.6432752023129926,-0.19719386020053692,13.99560298308711,-0.3801953749287547,-1.2216700997337377,-0.04741559573459972,0.12642917509867438
2013-12-01 20:20:00,41.30492358239199,-0.43559100856816896,0.019312849398351747,-2.706893847732501,-0.06523969624713881,13.255374033162417,-0.7645729525630832,-1.2852734654888907,-0.025492350361237724,0.12668288449256113
2013-12-01 20:30:00,40.9717045955888,-0.36990444645687404,0.06568656211129491,-2.5588680384908873,0.06887522722118697,12.137283718017121,-1.1891206462310089,-1.230310087177002,0.058835582298590955,0.1268676752424013
2013-12-01 20:40:00,40.69678810100948,-0.365617976700796,0.004286469756078105,-2.3835631407362015,0.08957405506453371,10.475412005842923,-1.7133373212967056,-1.0457765085754063,0.146977297069688,0.127324170203939
2013-12-01 20:50:00,40.26339668823691,-0.48536519442665993,-0.11974721772586402,-2.3768367960801173,-0.018183009613559946,8.141815350432003,-2.295425719994653,-0.817121072811736,0.1783758559088417,0.1274965812469816
2013-12-01 21:00:00,39.54805510205691,-0.6748981110197269,-0.18953291659306676,-2.5914624003801614,-0.1688333623662035,5.203794564937201,-2.7823891219009464,-0.6610210630017338,0.13591683803606358,0.1264403469112879
2013-12-01 21:10:00,38.644377312452406,-0.8032226069119455,-0.12832449589221862,-2.921082711811032,-0.25283972045407205,1.9769615893890755,-2.9645123669699975,-0.6203907967064249,0.05860792531728321,0.12481711630463489
2013-12-01 21:20:00,37.77843405433785,-0.7714543656694935,0.031768241242451985,-3.195428809035607,-0.21343813371740153,-1.0048382026403802,-2.647280427687155,-0.6498616284143043,0.0028388007490157165,0.12324272109422964
2013-12-01 21:30:00,37.14366132007488,-0.5620737785499593,0.2093805871195341,-3.285136806404586,-0.06800092208999832,-3.033560850371691,-1.7372456830883054,-0.6789888994541281,-3.708500613583876e-05,0.12235889900310862
2013-12-01 21:40:00,36.87738982356679,-0.20444711163513848,0.35762666691482076,-3.145823165916504,0.11716411073430372,-3.462129713883656,-0.3528944930469696,-0.64681812925528,0.047805084710315485,0.12266916808434139
2013-12-01 21:50:00,37.13127179364966,0.23693786896472516,0.4413849805998637,-2.8211109731270048,0.2583295633432497,-2.1183870023068736,1.1465616321647598,-0.5153788736595073,0.11564663456254637,0.12441865170003151
2013-12-01 22:00:00,37.87766000505199,0.6377024960807824,0.4007646271160574,-2.4493415379755232,0.2786847507185984,0.5625681986126129,2.3202682923572033,-0.31316473365115755,0.14785160912898693,0.1271465304927328
2013-12-01 22:10:00,38.86334519986639,0.8764987142658907,0.23879621818510807,-2.231518959431291,0.1395872931380566,3.802143193821695,2.8789564129442327,-0.15689089379946086,0.08587215205037067,0.12934716268537352
2013-12-01 22:20:00,39.85006045384163,0.9352561536396057,0.05875743937371509,-2.338082934932621,-0.1312454594250241,6.832141448280548,2.8079420928441103,-0.20143568977637735,-0.09148593672686399,0.12947764178204701
2013-12-01 22:30:00,40.734126003445006,0.8929161894156903,-0.042339964223915505,-2.8204292308833514,-0.44632498904564905,9.178625476925006,2.3473638254931486,-0.5515109405058313,-0.34222985599960837,0.12807591818857192
2013-12-01 22:40:00,41.55174466815811,0.8423864964742869,-0.05052969294140341,-3.600298851774754,-0.6984983371934045,10.847808729621558,1.8751295639067231,-1.1952370985288963,-0.5701852928228744,0.12635176726223385
2013-12-01 22:50:00,42.35036686771739,0.8404269742512874,-0.0019595222229993356,-4.512245772847162,-0.7958494229636096,12.306616989824851,1.7139247008748935,-1.9807378482095406,-0.6622190431991052,0.12494641288360965
2013-12-01 23:00:00,43.20849795188024,0.9168036239832134,0.07637664973192576,-5.316122073557204,-0.6816650621823598,14.139213564275988,1.9283347303524505,-2.642301649758278,-0.5440095798943771,0.12350452717325992
2013-12-01 23:10:00,44.291752343684436,1.0349709225130608,0.11816729852984768,-5.737014448103271,-0.37725559289674787,16.585020007056414,2.247925925517216,-2.9176451489486612,-0.23787699149814726,0.12253862813642781
2013-12-01 23:20:00,45.53216534788576,1.024321025914572,-0.010649896598488978,-5.657656946882035,-0.03226642911840811,19.238636136973817,2.1992563460295593,-2.7214455354520077,0.12490340347444619,0.1295060078112998
2013-12-01 23:30:00,46.415469980332475,0.7019249718292574,-0.3223960540853146,-5.31816852304048,0.12190829046516134,21.09346570776266,1.4151232502649103,-2.211206518777088,0.37049805134995817,0.15212426246332028
2013-12-01 23:40:00,46.54391499292573,0.08829340111584208,-0.6136315707134152,-5.213436877343656,-0.058161665754593146,21.161247375663756,-0.058676891509254175,-1.691181208970438,0.3824145731169924,0.1849100859630983
2013-12-01 23:50:00,45.838890789389865,-0.6064445610665422,-0.6947379621823843,-5.707471771813554,-0.49617045419240635,19.166056153636173,-1.7344996518667049,-1.4587097161896319,0.1617893313877967,0.2184059960373686
2013-12-02 00:00:00,44.52855530736652,-1.1541258116710418,-0.5476812506044998,-6.791370929857488,-0.9507059144757649,15.673811892925626,-2.96060838649671,-1.6696988638892152,-0.17246180652210585,0.24711380727392693
2013-12-02 00:10:00,42.94414185914984,-1.424767895392207,-0.270642083721165,-8.18384270036907,-1.1601339729578468,11.798904675520536,-3.2280273622093425,-2.249434080437712,-0.42504138326542495,0.2611704587079803
